,word1,word2,label
2644,негласный,седельчатый,0
2645,исходный,яблоневый,0
2646,исполнительский,исполнительный,1
2647,изначально,вначале,1
2648,неорганический,пьянить,0
2649,непонятливо,гагаровый,0
2650,осудить,завидный,0
2651,спусковой,ломить,0
2652,чародейский,чародейный,1
2653,фазаний,фазановый,1
2654,вакансия,вакация,1
2655,луковичный,малахитовый,0
2656,вышний,высший,1
2657,технический,техничный,1
2658,репрессия,лобовой,0
2659,остепенить,остепенеть,1
2660,вольный,произвольный,1
2661,огласка,гласность,1
2662,греческий,ящур,0
2663,стать,пророческий,0
2664,старый,российский,0
2665,земляной,грамматичный,0
2666,гнилостный,гнилой,1
2667,аккордовый,аккордный,1
2668,обездушить,седельный,0
2669,Финско-,Финно-,1
2670,зрительный,зрительский,1
2671,понимание,взаимопонимание,1
2672,рост,отчётный,0
2673,опасливый,ребячий,0
2674,сатирический,сатиричный,1
2675,чародейный,чародейский,1
2676,горний,обесплодеть,0
2677,молодеть,молодить,1
2678,грозный,грозовой,1
2679,зубной,зубовой,1
2680,сытый,чувствительный,0
2681,рогастый,венерологический,0
2682,дефективный,дефектный,1
2683,полемический,собственный,0
2684,центральный,централизованный,1
2685,складной,складской,1
2686,бобёр,синить,0
2687,приметать,примотать,1
2688,отклик,оклик,1
2689,поручительный,холодильник,0
2690,вязаться,добровольный,0
2691,умный,лирик,0
2692,тесёмочный,тесёмчатый,1
2693,кабинетный,кабинетский,1
2694,дарёный,столовый,0
2695,грубить,трубчатый,0
2696,злостный,разместить,0
2697,штурмовик,штурмовщик,1
2698,луковичный,луковый,1
2699,цветовой,цветной,1
2700,пастушок,пастушонок,1
2701,шнуровка,дрогнуть,0
2702,сытый,сытный,1
2703,стрелочный,гадальный,0
2704,юмореска,юмористка,1
2705,эстетный,одиночный,0
2706,особенный,особый,1
2707,оклик,отклик,1
2708,оговорка,садовнический,0
2709,шершавить,сытый,0
2710,яблоневый,яблочный,1
2711,защитительный,защитный,1
2712,антипатичный,зубатый,0
2713,декорационный,черствить,0
2714,шелковистый,шелковый,1
2715,простец,простак,1
2716,малоудачный,малоудачливый,1
2717,представительский,останки,0
2718,тюленевый,тюлений,1
2719,выжидательный,наполнить,0
2720,апокрифичный,разливочный,0
2721,деспотизм,деспотия,1
2722,осуждение,подхалимский,0
2723,обезлошадить,досадно,0
2724,акционерский,акционерный,1
2725,акселерат,акселератор,1
2726,конфузливо,конфузно,1
2727,оппортунистичный,оппортунистический,1
2728,швейцарец,швейцар,1
2729,классный,аллегоричный,0
2730,догматический,действенный,0
2731,поглотить,проглотить,1
2732,гармоничный,гармонический,1
2733,ныне,нынче,1
2734,светить,шлифовальщик,0
2735,опасливо,опасно,1
2736,токсичный,центральный,0
2737,ябедливый,ябедный,1
2738,гражданский,гражданственный,1
2739,поворотный,докучный,0
2740,громовой,обжорный,0
2741,собирательский,собирательный,1
2742,умственный,умный,1
2743,неизмеримый,ошейник,0
2744,непроглядный,неприглядный,1
2745,ящур,ящер,1
2746,водный,яловый,0
2747,взвалить,ввалить,1
2748,тесёмчатый,тесёмочный,1
2749,эстетский,эстетный,1
2750,потребительский,отметка,0
2751,варенье,пастель,0
2752,палатный,политичный,0
2753,авантюрин,авантюрист,1
2754,сломленный,проделка,0
2755,гражданский,провиниться,0
2756,докучно,докучливо,1
2757,одновременный,временник,0
2758,клюв,концепция,0
2759,гончий,гоночный,1
2760,дерзить,дерзать,1
2761,борзый,воинственный,0
2762,шелковый,сочинительный,0
2763,ванная,ванна,1
2764,запасный,истребительский,0
2765,изначально,регенерация,0
2766,блуждать,зло,0
2767,тюлений,временник,0
2768,горючий,горячий,1
2769,притягательный,обезглаветь,0
2770,заботливый,заботный,1
2771,энциклопедичный,энциклопедический,1
2772,ответный,эффективный,0
2773,зубовой,яловочный,0
2774,ловкий,ловчий,1
2775,аспират,аспирант,1
2776,двуручный,двурушный,1
2777,домоуправление,домоправление,1
2778,фактический,фактичный,1
2779,удальской,удалой,1
2780,неприметный,неприметливый,1
2781,вражеский,враждебный,1
2782,глупеть,ригористичный,0
2783,малопонятный,описка,0
2784,мороженый,холодеть,0
2785,симптоматичный,симптоматический,1
2786,изыскательный,изыскательский,1
2787,отбойщик,отбойник,1
2788,вдеть,распутица,0
2789,действо,проделка,0
2790,источник,неизмеримый,0
2791,керосинный,керосиновый,1
2792,варенье,простак,0
2793,естественность,естество,1
2794,дождливый,купальник,0
2795,школьнический,школьный,1
2796,наличие,наличность,1
2797,инородный,инородческий,1
2798,угодно,рисуночный,0
2799,опытнический,монтаж,0
2800,обезножить,доходить,0
2801,неограниченный,четырёхручный,0
2802,мужичий,мужицкий,1
2803,героика,героизм,1
2804,проглотить,поглотить,1
2805,дивизион,чубатый,0
2806,истребительский,костный,0
2807,лавочный,чернеть,0
2808,дипломатика,кормильщица,0
2809,упадочнический,комический,0
2810,четырёхрукий,четырёхручный,1
2811,блуждать,подбородок,0
2812,Камчатский,камчатный,1
2813,опытный,опытнический,1
2814,изношенность,изнашиваемость,1
2815,виновный,виноватый,1
2816,жёсткий,жестокий,1
2817,оборотный,опытнический,0
2818,варение,варенье,1
2819,даровой,ломать,0
2820,крокодиловый,патриотичный,0
2821,встряхнуть,масленый,0
2822,экологичный,мечтательский,0
2823,иноверческий,воедино,0
2824,гуманистический,гарант,0
2825,доверительность,доверие,1
2826,ввалить,взвалить,1
2827,опасливый,взаимопонимание,0
2828,безголосный,безголосый,1
2829,школьный,школьнический,1
2830,распутица,пророчественный,0
2831,зубастый,зубатый,1
2832,микроскопический,скобчатый,0
2833,жизненный,шнуровка,0
2834,пионерный,орлиный,0
2835,патриотичный,благоустроенность,0
2836,ребристый,мельничный,0
2837,здравица,коренной,0
2838,просительский,костяной,0
2839,редеть,редить,1
2840,экзерсисы,экзерциции,1
2841,непроницательный,непроницаемый,1
2842,четырёхрукий,одеть,0
2843,просёлок,осветлить,0
2844,чернеть,антипатичный,0
2845,стяжательский,стяжательный,1
2846,зернистый,зерновой,1
2847,разборчивый,домоправление,0
2848,завидный,завидливый,1
2849,мечтательный,мечтательский,1
2850,пластиночный,пластинчатый,1
2851,юродливый,доходчивый,0
2852,обезлюдить,конфузный,0
2853,измышление,вымысел,1
2854,непроницаемый,непроницательный,1
2855,избирательный,избирательский,1
2856,деспотичный,желтить,0
2857,духовой,духовный,1
2858,обвинительный,цветной,0
2859,акуловый,акулий,1
2860,блудить,настоятельский,0
2861,увёртываться,комфортный,0
2862,проделка,мельничный,0
2863,склочный,склочнический,1
2864,соляровый,солярный,1
2865,чиновницкий,чиновничий,1
2866,грубеть,досадливо,0
2867,натуралистический,натуралистичный,1
2868,тяжкий,тягостный,1
2869,оживать,оживлять,1
2870,сталагмит,ошейник,0
2871,выплатить,заплатить,1
2872,холопский,эффективность,0
2873,взвалить,жилищный,0
2874,сытный,сытый,1
2875,удачливо,удачно,1
2876,анекдотический,гуманизм,0
2877,тяготеть,тяготить,1
2878,искусно,искусственно,1
2879,наличность,сеточный,0
2880,подвижнический,графичный,0
2881,публицистический,простацкий,0
2882,именной,запасливый,0
2883,венерический,обстоятельный,0
2884,сытый,зимовщик,0
2885,понимание,безвинный,0
2886,пластинчатый,выплатить,0
2887,гусачий,гусячий,1
2888,поместить,разместить,1
2889,кардинальский,монистический,0
2890,сравнимый,дождливый,0
2891,запасный,продуктивный,0
2892,статический,звериный,0
2893,авантюрин,выбор,0
2894,поглотить,примотать,0
2895,стрелчатый,стрелочный,1
2896,вечерня,блестеть,0
2897,мастистый,маститый,1
2898,блудить,сыто,0
2899,взбить,вбить,1
2900,обделить,оделить,1
2901,термический,термальный,1
2902,угодно,движитель,0
2903,взойти,войти,1
2904,неудачный,неудачливый,1
2905,взрыть,приобретательский,0
2906,накрапливать,накрапывать,1
2907,инвариант,вариант,1
2908,холопский,крестный,0
2909,отборный,циничный,0
2910,женский,женственный,1
2911,вафельщица,автоматический,0
2912,изверуский,приглядный,0
2913,братский,авторитетный,0
2914,кабинетский,кабинетный,1
2915,поспешливый,угодливый,0
2916,приобретательский,мелодика,0
2917,единичный,одиночный,1
2918,безумие,автобиографичный,0
2919,избирательский,избирательный,1
2920,интеллигентский,истребительный,0
2921,деспотия,изыскательный,0
2922,обезрыбеть,обезрыбить,1
2923,поглотить,опытнический,0
2924,Арктика,Антарктика,1
2925,ванна,настигать,0
2926,сценический,сценичный,1
2927,цветистый,цветастый,1
2928,гнездо,гнездовье,1
2929,аллегорический,сборочный,0
2930,статический,скрытый,0
2931,сыто,совестливо,0
2932,достигать,настигать,1
2933,полюс,полис,1
2934,тягостно,догматический,0
2935,нафталан,нафталин,1
2936,хлебопашеский,хлебопашенный,1
2937,тактический,тактичный,1
2938,жилой,жилищный,1
2939,воедино,потребительский,0
2940,водный,заходить,0
2941,методистский,угодно,0
2942,исполнительный,тяготеть,0
2943,осветлить,осветить,1
2944,мелкотравчатый,дружественный,0
2945,в общем,вообще,1
2946,мистичный,мистический,1
2947,строительский,холодильщик,0
2948,черствить,черстветь,1
2949,дифференциальный,глупеть,0
2950,бедняк,дармоедный,0
2951,бобр,бобёр,1
2952,насильно,солитер,0
2953,экзерсисы,методистский,0
2954,бабий,бабский,1
2955,выдача,подача,1
2956,выжидающий,выжидательный,1
2957,разночинский,гармоничный,0
2958,остервенеть,остервенить,1
2959,акселерат,блудить,0
2960,непонятный,охладеть,0
2961,дымовой,дымный,1
2962,плавни,плавки,1
2963,гадательный,гадальный,1
2964,белить,сдержать,0
2965,Антарктика,высветить,0
2966,испытательский,испытательный,1
2967,двурушный,двуручный,1
2968,конфузный,протрезветь,0
2969,достойно,вешала,0
2970,приветственный,приветный,1
2971,Атлантида,настигать,0
2972,духовность,одышка,0
2973,грамматичный,фиеста,0
2974,обездушить,конъюнктура,0
2975,тягостный,негласный,0
2976,сталактит,движитель,0
2977,достоинство,достояние,1
2978,столовский,столовый,1
2979,певчий,певческий,1
2980,вбить,производительность,0
2981,унизительный,антипедагогический,0
2982,патриотичный,диктант,0
2983,наследство,наследие,1
2984,овчарка,овчарня,1
2985,пропавший,пропащий,1
2986,академичный,академический,1
2987,индейский,индийский,1
2988,яростный,ярый,1
2989,индийский,вафельница,0
2990,съёмный,съёмочный,1
2991,крючкотворский,героический,0
2992,заразный,летательный,0
2993,запасливый,запасный,1
2994,обеднеть,вспыльчивость,0
2995,покупательский,вдохнуть,0
2996,приглядливый,приглядный,1
2997,упоминание,прожигательный,0
2998,лавочный,кормильщица,0
2999,реабилитационный,реабилитированный,1
3000,зачинщик,здравница,0
3001,весёлый,довольство,0
3002,цветастый,исполнительский,0
3003,взаимопонимание,опасливо,0
3004,временный,временной,1
3005,органичный,подпятник,0
3006,подголовок,подголовник,1
3007,грибковое,грибное,1
3008,обеднеть,обеднить,1
3009,окаменеть,гармонический,0
3010,рисковый,романтичный,0
3011,горный,мужичий,0
3012,старый,старинный,1
3013,ремесленный,ремесленнический,1
3014,азартность,дождливый,0
3015,нитчатый,фазаний,0
3016,бобёр,командировочный,0
3017,лакированный,лакировочный,1
3018,грамматический,грамматичный,1
3019,оглупеть,сеточный,0
3020,преемник,восприемник,1
3021,гневливый,обделить,0
3022,взвалить,высветить,0
3023,всяческий,всякий,1
3024,шумовой,ныне,0
3025,талант,останки,0
3026,вложение,гончарный,0
3027,обстоятельный,леденить,0
3028,дар,летательный,0
3029,опаршиветь,блуждать,0
3030,шляпный,вздох,0
3031,квадрант,квадрат,1
3032,вздрогнуть,расчётливый,0
3033,крёстный,крестный,1
3034,озолотить,озолотеть,1
3035,юмористический,пуганый,0
3036,насильно,насильственно,1
3037,неудачный,неудачный,0
3038,близкий,могучий,0
3039,единый,единственный,1
3040,густеть,шнуровка,0
3041,воспитательный,дивизия,0
3042,цвета,насильственно,0
3043,мечтательский,мечтательный,1
3044,скальпель,скарпель,1
3045,солитер,сравнительный,0
3046,произвольный,безыскусный,0
3047,метафизический,метафизичный,1
3048,претерпеть,перетерпеть,1
3049,генеральный,генеральский,1
3050,историчный,отбойщик,0
3051,обсуждение,дипломатия,0
3052,холодильник,холодильщик,1
3053,сочинительский,стяжательский,0
3054,холодильщик,беззаконие,0
3055,аккордный,аккордовый,1
3056,вафельщица,вафельница,1
3057,вдохнуть,ближний,0
3058,одновременный,единовременный,1
3059,отклонение,эффектный,0
3060,масличный,черстветь,0
3061,антипатичный,антипатический,1
3062,травматический,травматологический,1
3063,наёмный,аристократический,0
3064,горло,дудочный,0
3065,гордый,догматичный,0
3066,поступок,проступок,1
3067,жалостливо,жалостно,1
3068,волнующий,продуктовый,0
3069,тяжкий,головашки,0
3070,переродиться,всякий,0
3071,хватский,хваткий,1
3072,добычливый,добротный,0
3073,драматический,драматичный,1
3074,зубовой,покупательный,0
3075,могучий,деспотичный,0
3076,зеленеть,зеленить,1
3077,достояние,зернистый,0
3078,бобёр,бобр,1
3079,опечатки,штатский,0
3080,художественный,художнический,1
3081,единовременный,редить,0
3082,чудацкий,фён,0
3083,пластичный,пластический,1
3084,гигиенический,гигиеничный,1
3085,бережливость,воспитательный,0
3086,практический,практичный,1
3087,встать,деквалификация,0
3088,полемичный,полемический,1
3089,двинуть,сдвинуть,1
3090,черкешенка,головашки,0
3091,статичный,статический,1
3092,поступить,вступить,1
3093,рожать,признанный,0
3094,вегетативный,вегетационный,1
3095,умный,неприметливый,0
3096,разливчатый,обрывок,0
3097,мифичный,сатирический,0
3098,волнительный,волнующий,1
3099,телевизионщик,главный,0
3100,тупить,рождать,0
3101,вздеть,уклоняться,0
3102,активировать,активизировать,1
3103,игристый,идеалистичный,0
3104,деспотический,деспотичный,1
3105,болотистый,братний,0
3106,фланельный,фланелевый,1
3107,астматичный,астматический,1
3108,простецкий,простацкий,1
3109,приглядный,благоустройство,0
3110,чернеть,чернить,1
3111,варочный,озолотить,0
3112,досадливый,бродячий,0
3113,фён,фен,1
3114,чудаческий,чудацкий,1
3115,органичный,органический,1
3116,неорганический,неорганичный,1
3117,леденеть,вороновый,0
3118,вспоминать,поминать,1
3119,динамизм,политичный,0
3120,оживлять,оживать,1
3121,иструхлявить,иструхляветь,1
3122,охотливо,протрезветь,0
3123,выбор,подбор,1
3124,главный,заглавный,1
3125,вакация,вакансия,1
3126,ригористический,ригористичный,1
3127,отпечатки,декорационный,0
3128,схоластический,производство,0
3129,бездельница,безделица,1
3130,эффектный,домоправление,0
3131,напоминание,насильно,0
3132,декорационный,гарантированный,0
3133,тряхнуть,встряхнуть,1
3134,подхалимный,бездельница,0
3135,словесный,проступок,0
3136,завидливый,звуковой,0
3137,четырёхручный,протрезветь,0
3138,источник,благодарный,0
3139,масленый,масличный,1
3140,густить,густеть,1
3141,юмористка,юмористика,1
3142,черкешенка,нетерпимый,0
3143,разночинный,обсудить,0
3144,фён,варочный,0
3145,водяной,лавочный,0
3146,методика,метод,1
3147,воскресение,воскресенье,1
3148,самодурский,длинный,0
3149,аллегорический,аллегоричный,1
3150,усатый,сладостный,0
3151,эстетский,идиотичный,0
3152,изверуский,изуверный,1
3153,городовой,городничий,1
3154,газовщик,газовик,1
3155,дарёный,холопий,0
3156,разборочный,разборчивый,1
3157,кормилица,кормильщица,1
3158,изверуский,выдача,0
3159,последовать,проследовать,1
3160,вздеть,вдеть,1
3161,огреть,взрослить,0
3162,сладкий,сводчатый,0
3163,военный,хозяйский,0
3164,разместить,воспитательный,0
3165,тупить,тупеть,1
3166,посёлок,дворовый,0
3167,конфузливый,отклонение,0
3168,безличный,безликий,1
3169,поворотливый,поворотный,1
3170,добавка,гуманность,0
3171,летальный,сборочный,0
3172,описка,отписка,1
3173,фанатический,фанатичный,1
3174,дельфиний,дельфиновый,1
3175,складской,отчётный,0
3176,разграничить,отграничить,1
3177,гнуткий,вера,0
3178,ответный,крючкотворский,0
3179,обоснование,основание,1
3180,комичный,поверка,0
3181,обессилить,учредительский,0
3182,вассальский,мистичный,0
3183,обжорливый,обжорный,1
3184,цветы,сеточный,0
3185,скотский,скотный,1
3186,усастый,масличный,0
3187,демократичный,демократический,1
3188,английский,англиканский,1
3189,злостно,конский,0
3190,гневный,скобочный,0
3191,политический,стекольный,0
3192,Атлантика,грибковое,0
3193,лесистый,сводный,0
3194,охотно,дрогнуть,0
3195,злобный,вегетативный,0
3196,наёмничий,наёмный,1
3197,популярный,популистский,1
3198,стрелок,стрелец,1
3199,решимость,решительность,1
3200,вассальский,центральный,0
3201,мифический,сладостно,0
3202,мифичный,мифический,1
3203,наследие,наследство,1
3204,сметный,сметливый,1
3205,годовалый,годовой,1
3206,черепаховый,черепаший,1
3207,холопский,советник,0
3208,увёртываться,осветитель,0
3209,экономия,экономика,1
3210,злой,злостный,1
3211,декоративный,логический,0
3212,вспрыгнуть,впрыгнуть,1
3213,человеческий,декорационный,0
3214,клетчатый,клеточный,1
3215,наполнить,пополнить,1
3216,выучить,доходить,0
3217,псарский,псарный,1
3218,приютный,праздничный,0
3219,рисковой,отпечатать,0
3220,всякий,всяческий,1
3221,стеклеть,стеклить,1
3222,демонстративный,приглядливый,0
3223,мистический,демобилизировать,0
3224,токсический,надувательный,0
3225,праздный,праздничный,1
3226,зрительный,негласный,0
3227,отпечатки,иголочный,0
3228,неудачный,метафизический,0
3229,травматический,изначально,0
3230,вечерня,вечеря,1
3231,неорганичный,зверский,0
3232,разливчатый,разливочный,1
3233,затруднительный,затруднённый,1
3234,варёный,варенный,1
3235,звериный,зверский,1
3236,выдача,цельный,0
3237,оппортунистический,морозный,0
3238,редить,редеть,1
3239,акселератор,акселерат,1
3240,опасливый,опасный,1
3241,шляпочный,сметливый,0
3242,экономский,ответный,0
3243,докучливо,докучно,1
3244,отбойник,отбойщик,1
3245,скальпель,булавочный,0
3246,перепончатый,перепоночный,1
3247,ярый,яростный,1
3248,варкий,варочный,1
3249,угодно,угодливо,1
3250,диалект,диалектизм,1
3251,дедовский,мелодраматический,0
3252,реабилитационный,непроглядный,0
3253,поступить,сладко,0
3254,комитет,комитент,1
3255,увёртываться,вывёртываться,1
3256,парламентёрский,дно,0
3257,истребительный,истребительский,1
3258,сапожничий,сладостный,0
3259,поступить,игольчатый,0
3260,красочный,крашеный,1
3261,декорационный,стяжательский,0
3262,героический,подбор,0
3263,купальник,купальщик,1
3264,словесный,водный,0
3265,критический,ригористический,0
3266,вечерня,законодательский,0
3267,обеднить,молодеть,0
3268,величественный,полемичный,0
3269,темнеть,темнить,1
3270,легитимный,аллегоричный,0
3271,хвостистский,невежда,0
3272,светлить,наследие,0
3273,дидактичный,новация,0
3274,неврастеничный,неврастенический,1
3275,двигатель,жавороночий,0
3276,начертить,мельничный,0
3277,угодный,диктант,0
3278,логичный,логический,1
3279,отдышка,одышка,1
3280,молодить,непонятно,0
3281,астронавт,аргонавт,1
3282,взрослеть,взрослить,1
3283,городничий,информационный,0
3284,произнесение,произношение,1
3285,опечатать,пропавший,0
3286,перегородочный,инженерный,0
3287,экономный,экономский,1
3288,фееричный,феерический,1
3289,униженный,унизительный,1
3290,великий,величественный,1
3291,подвижнический,тень,0
3292,сметный,истребительский,0
3293,поедем,поедим,1
3294,подбор,энциклопедичный,0
3295,городничий,изыскательский,0
3296,оболванить,связываться,0
3297,комитент,шефствовать,0
3298,предоставить,церковничий,0
3299,обезлошадить,обезлошадеть,1
3300,Финно-,Финско-,1
3301,озлеть,неограниченный,0
3302,проповедничий,обвинительский,0
3303,всход,признанный,0
3304,невежа,невежда,1
3305,мелодичный,систематический,0
3306,веселеть,разливочный,0
3307,достойно,коптить,0
3308,антипатический,действо,0
3309,гуманность,гуманизм,1
3310,пугливый,удвоенный,0
3311,стекольный,стеклянный,1
3312,борзой,борзый,1
3313,удачный,подрядный,0
3314,вегетативный,глубинный,0
3315,луковый,луковичный,1
3316,порумянеть,порумянить,1
3317,лирический,пьянить,0
3318,психологичный,охотливо,0
3319,воинственный,воинствующий,1
3320,женственный,женский,1
3321,однорукий,одноручный,1
3322,пластиночный,дипломатика,0
3323,подрядческий,подрядный,1
3324,зрительский,зрительный,1
3325,блуждать,гарантия,0
3326,драматичный,осветитель,0
3327,оттирать,отирать,1
3328,летальный,летательный,1
3329,вложение,вклад,1
3330,варенье,малахитный,0
3331,свесить,взвесить,1
3332,желательный,желанный,1
3333,умный,умственный,1
3334,безответственный,безответный,1
3335,двоичный,двойной,1
3336,соседний,владеть,0
3337,аргонавт,астронавт,1
3338,насильственно,отрывок,0
3339,эффективный,эффектный,1
3340,подпяточник,подпятник,1
3341,графичный,сиеста,0
3342,жалостный,ненавистнический,0
3343,дармоедский,единоверческий,0
3344,экранировать,экранизировать,1
3345,пионерный,преемник,0
3346,ненавистный,поступить,0
3347,дифференциальный,экологический,0
3348,оживлять,проблематичный,0
3349,старательный,раскрытие,0
3350,настоятельский,сценический,0
3351,солитер,солитёр,1
3352,малахитный,сдвинуть,0
3353,демонстративный,демонстрационный,1
3354,единоверческий,садовнический,0
3355,разливочный,разливчатый,1
3356,сборочный,благоустроенность,0
3357,полнеть,неудачный,0
3358,разборчивый,эффектность,0
3359,барский,рыболовецкий,0
3360,иструхляветь,иструхлявить,1
3361,приметный,крючкотворский,0
3362,заблудиться,комфортабельный,0
3363,допущение,допуск,1
3364,искусственно,повиниться,0
3365,скобочный,скобчатый,1
3366,фанатический,раскольнический,0
3367,полис,полюс,1
3368,инородческий,глубинный,0
3369,вначале,претерпеть,0
3370,мельничий,мельничный,1
3371,лирический,лиричный,1
3372,наблюдательный,наблюдательский,1
3373,выборный,наследственный,0
3374,червы,нарастить,0
3375,могущественный,четырёхрукий,0
3376,автобиографический,обязать,0
3377,проповедничий,проповеднический,1
3378,ловчий,порумянеть,0
3379,обезлюдеть,зубной,0
3380,потребительный,потребительский,1
3381,экономический,непроницательный,0
3382,клюв,желтить,0
3383,экономика,солитёр,0
3384,крокодиловый,холопий,0
3385,штатный,штатский,1
3386,дурить,дуреть,1
3387,досадливый,досадный,1
3388,избирательный,действие,0
3389,изначально,Арктика,0
3390,порвать,прервать,1
3391,синеть,синить,1
3392,цельный,целый,1
3393,памятливый,памятный,1
3394,ограничение,ограниченность,1
3395,мечтательный,червы,0
3396,сиеста,начертать,0
3397,опасный,побуждать,0
3398,элегический,элегичный,1
3399,фазановый,фазаний,1
3400,двинуть,псарный,0
3401,раздражение,раздражительность,1
3402,сладко,на дыбы,0
3403,азартность,анархический,0
3404,допущение,мечтательный,0
3405,феерический,фееричный,1
3406,густеть,густить,1
3407,доверительный,доверчивый,1
3408,луковый,благоустроенность,0
3409,маститый,авантюрин,0
3410,искательский,искательный,1
3411,мечтательский,длительный,0
3412,стеклянный,искательский,0
3413,историчный,исторический,1
3414,дождевой,обязать,0
3415,безыскусный,сыскать,0
3416,благодарственный,покупательный,0
3417,вегетационный,рисковый,0
3418,узорный,проследовать,0
3419,пластичный,надувательный,0
3420,венец,венок,1
3421,интеллигентный,горделивый,0
3422,кожаный,ненавистный,0
3423,азартность,азарт,1
3424,собственнический,бурав,0
3425,достояние,достоинство,1
3426,исполнительный,обидчивый,0
3427,антагонистичный,сводчатый,0
3428,ненаглядный,обезглавить,0
3429,досадливо,добавка,0
3430,приглядный,иструхляветь,0
3431,холодеть,горделивый,0
3432,дипломатический,дипломатичный,1
3433,малоудачный,досадливый,0
3434,нитчатый,хищный,0
3435,спускной,наблюдательный,0
3436,защитительный,воспитательский,0
3437,великаний,великанский,1
3438,шуточный,шутливый,1
3439,совестливо,желательный,0
3440,двоякий,двойственный,1
3441,сапожничий,сапожный,1
3442,достойно,тесёмочный,0
3443,конъюнктура,конъектура,1
3444,симпатический,встать,0
3445,ювелирный,человечный,0
3446,непроницательный,дарственная,0
3447,морозный,мороженый,1
3448,хлеборобский,хлеборобный,1
3449,диктант,диктат,1
3450,комфортный,комфортабельный,1
3451,кулацкий,кулачный,1
3452,гадальный,белеть,0
3453,опаршивить,опаршиветь,1
3454,двойняшки,двояшки,1
3455,шершаветь,шершавить,1
3456,бедственный,псарский,0
3457,тягостно,поверка,0
3458,мельничный,варение,0
3459,языковый,идиотичный,0
3460,одиночный,единичный,1
3461,отходный,удальской,0
3462,идеалистистический,идеалистичный,1
3463,вегетационный,вегетативный,1
3464,сдвинуть,двинуть,1
3465,леденеть,вакация,0
3466,трагичный,трагический,1
3467,гагарий,абонент,0
3468,парламентёрский,пластинчатый,0
3469,полнить,полнеть,1
3470,неприметный,обезземелеть,0
3471,переродиться,безответственный,0
3472,обезглавить,безумие,0
3473,спускной,спусковой,1
3474,сеточный,сетчатый,1
3475,автоматический,автоматичный,1
3476,наследный,наследственный,1
3477,жалостливо,удалой,0
3478,терпеливость,юмористика,0
3479,гостинный,гостиничный,1
3480,мобилизировать,демобилизировать,1
3481,купальщик,просветительный,0
3482,стрелок,дидактический,0
3483,предоставить,золотеть,0
3484,беззаконие,варочный,0
3485,соседний,изыскательский,0
3486,черстветь,академичный,0
3487,двойственный,гусячий,0
3488,выучить,кабинетский,0
3489,ванна,соляровый,0
3490,войти,приглядливый,0
3491,ригористичный,ригористический,1
3492,оцепенить,встать,0
3493,инженерский,рисунчатый,0
3494,натуралистичный,натуралистический,1
3495,жалостливый,бедняга,0
3496,взрыть,врыть,1
3497,коллекторский,бунтарь,0
3498,схоластический,схоластичный,1
3499,седельный,седельчатый,1
3500,домоправление,советчик,0
3501,летальный,склочный,0
3502,рыболовный,декоративный,0
3503,маститый,мастистый,1
3504,Арктика,дружеский,0
3505,генеральский,цветовой,0
3506,преобразовательский,преобразовательный,1
3507,полюс,венок,0
3508,геройский,этичный,0
3509,шумный,гневный,0
3510,автономность,невиновный,0
3511,гнилой,гнилостный,1
3512,экономический,возмущённый,0
3513,абонемент,абонент,1
3514,зачинатель,стекольный,0
3515,насильно,поминать,0
